"GEOID","B01001_001","B25001_001","B26001_001","aggtraveltimeperperson","vehicle","novehiclesavailable","privatetransportmethod","publictransportation","walkingdistancecommute","ua_per_facilities_prior1980","ua_per_facilities_after2000","ua_total_voms","ua_per_dr_service","ua_per_do_service","ua_est_daily_ridership","ua_est_operating_cost_per_person","fatalmvapercapita","fatalmvapedestrianstrikepercapita","fatalintoxicationmvapercapita","transportation_score","transportation_rnk","public_score","infrastructure_score","safety_score","private_score","transportation_state_rnk","NAME"
"00601",16834,7173,70,27.3210087625561,1.55307994757536,2.1381227282446,80.1453301987604,0,6.60397520837786,0,0,0,0,0,0,0,0,0,0,95.68,61.6669076189099,95.35,88.84,94.37,109.51,68.5483870967742,"ZCTA5 00601"
"00602",37642,17387,141,18.8357644516478,1.51694450966581,3.18832747905971,73.581847649919,0.855393481001261,1.80082838105529,0,0,0,0,0,0,0,0,0,0,97.87,66.2642764204135,96.63,91.02,94.37,108.34,79.8387096774194,"ZCTA5 00602"
"00603",49075,25125,958,19.596716346537,1.41306563391765,4.33659048695793,86.5386148083207,0.382561568502431,2.55838048936001,0,0,0,0,0,0,0,0,0,0,95.85,62.0825502385427,95.92,90.83,94.37,104.89,70.9677419354839,"ZCTA5 00603"
"00606",5590,2722,18,22.2657393850659,1.68223819301848,3.15480557593544,88.5797950219619,0,3.14787701317716,0,0,0,0,0,0,0,0,0,0,92.39,48.8940292034119,95.35,90.14,94.37,99.03,31.4516129032258,"ZCTA5 00606"
"00610",25542,12328,155,22.3115548886067,1.60983942603348,1.95127583419928,78.4024010158144,0,2.04317211127785,0,0,0,0,0,0,0,0,0,0,94.59,58.2405667196762,95.35,90.13,94.37,103.05,56.4516129032258,"ZCTA5 00610"
"00611",1315,683,0,41.3340807174888,1.59082217973231,0,82.7354260089686,0,8.07174887892377,0,0,0,0,0,0,0,0,0,0,92.88,51.4673991614862,95.35,85.24,94.37,107.01,38.7096774193548,"ZCTA5 00611"
"00612",63312,30259,864,23.9591778475592,1.47388989092158,2.0193907406345,87.4678846702826,0.159862974593206,1.29032258064516,0,0,0,0,0,0,0,0,0,0,93.14,52.6817984675437,95.59,89.71,94.37,98.96,41.9354838709677,"ZCTA5 00612"
"00616",9625,4421,51,25.5033898305085,1.58730158730159,2.13559322033898,92.8135593220339,0,0,0,0,0,0,0,0,0,0,0,0,90.29,36.3090935376608,95.35,89.31,94.37,92.48,8.87096774193548,"ZCTA5 00616"
"00617",22573,9990,21,25.5879541108987,1.66504736458586,1.46707064264073,90.1688973868706,0.223072020395156,2.59719566602932,0,0,0,0,0,0,0,0,0,0,91.03,41.173919329189,95.68,89.29,94.37,95.65,16.1290322580645,"ZCTA5 00617"
"00622",7577,8015,53,26.7493297587131,1.63618157543391,2.01072386058981,81.8588025022341,0,0.446827524575514,0,0,0,0,0,0,0,0,0,0,92.58,49.8662715049877,95.35,88.99,94.37,98.49,33.8709677419355,"ZCTA5 00622"
"00623",39406,20465,114,23.3031530458264,1.58880043919846,1.18376102327799,85.9185132237312,0.984830434437296,2.79564768485426,0,0,0,0,0,0,0,0,0,0,93.34,53.5998265143849,96.82,89.87,94.37,99.21,44.3548387096774,"ZCTA5 00623"
"00624",21648,9162,58,26.4891340138294,1.5437091503268,0.922266139657444,89.3809680605861,0,1.13598946328614,0,0,0,0,0,0,0,0,0,0,91.23,42.3377186641608,95.35,89.05,94.37,95.3,17.741935483871,"ZCTA5 00624"
"00627",32733,14035,155,27.7069078639048,1.57721191195511,1.74467685958165,94.6667916393289,0,0.32805323835411,0,0,0,0,0,0,0,0,0,0,89.63,31.7767818418389,95.35,88.74,94.37,91.57,4.03225806451613,"ZCTA5 00627"
"00631",1431,651,14,38.3123028391167,1.53541666666667,5.09554140127389,81.0725552050473,0,0.630914826498423,0,0,0,0,0,0,0,0,0,0,93.78,55.3527540841405,95.35,86.02,94.37,104.33,48.3870967741936,"ZCTA5 00631"
"00636",1057,262,0,22.554347826087,1.98091603053435,0,100,0,0,0,0,0,0,0,0,0,0,0,0,84.78,5.88766806418968,95.35,90.07,94.37,79.82,0,"ZCTA5 00636"
"00637",22882,11094,178,23.5399470487463,1.39958706125258,1.49836116747308,84.9244665939885,1.35492913876343,3.815605045943,0,0,0,0,0,0,0,0,0,0,95.77,61.8837646378488,97.37,89.81,94.37,104.49,70.1612903225806,"ZCTA5 00637"
"00638",17605,7735,9,33.2037662964751,1.61386308909529,0.265572187349107,83.8242394978271,0.362143891839691,2.65572187349107,0,0,0,0,0,0,0,0,0,0,91.82,45.8291166690762,95.89,87.33,94.37,98.77,23.3870967741935,"ZCTA5 00638"
"00641",24299,11453,144,30.7728421812929,1.34820420149085,1.65364346719971,90.4478150957024,0,2.97941495124594,0,0,0,0,0,0,0,0,0,0,93,52.070984530866,95.35,87.95,94.37,101.12,39.5161290322581,"ZCTA5 00641"
"00646",35926,15915,80,31.0304136253041,1.76603364984175,0.803115113166221,78.7996755879968,0.145985401459854,2.60340632603406,0,0,0,0,0,0,0,0,0,0,92.16,47.6760156137054,95.57,87.89,94.37,99.87,27.4193548387097,"ZCTA5 00646"
"00647",4702,3389,14,21.582054309327,1.34652928416486,2.48815165876777,93.9787485242031,0,2.47933884297521,0,0,0,0,0,0,0,0,0,0,93.27,53.2781552696256,95.35,90.32,94.37,99.38,43.5483870967742,"ZCTA5 00647"
"00650",13767,5985,28,25.4826203208556,1.56930409914204,3.63636363636364,84.8930481283422,0.374331550802139,4.59893048128342,0,0,0,0,0,0,0,0,0,0,94.79,58.9200520456845,95.91,89.31,94.37,105.47,59.6774193548387,"ZCTA5 00650"
"00652",3924,1754,94,22.8041756659467,1.73512747875354,2.78184480234261,84.6652267818575,0,0,0,0,0,0,0,0,0,0,0,0,91.68,45.0484314008963,95.35,90,94.37,95.63,21.7741935483871,"ZCTA5 00652"
"00653",8980,5793,73,17.1103117505995,1.28728977116074,2.35124760076775,92.2781774580336,0,3.98081534772182,0,0,0,0,0,0,0,0,0,0,95.05,59.8742229290155,95.35,91.47,94.37,103.21,62.0967741935484,"ZCTA5 00653"
"00656",18121,8405,77,24.5794992510165,1.58547207963914,0.577787288679649,94.671517226621,0,1.17697410656966,0,0,0,0,0,0,0,0,0,0,89.66,31.946653173341,95.35,89.55,94.37,91.28,4.83870967741935,"ZCTA5 00656"
"00659",37066,16564,157,24.593123433584,1.65821912564122,1.01128880526811,94.2042606516291,0.117481203007519,0.595238095238095,0,0,0,0,0,0,0,0,0,0,89.26,29.138354778083,95.53,89.54,94.37,90.11,3.2258064516129,"ZCTA5 00659"
"00660",15483,7483,153,24.4594318414061,1.55161078238001,3.5363859362224,92.2338033926017,0.919681177191907,0.531371346821991,0,0,0,0,0,0,0,0,0,0,92.18,47.7916726904728,96.72,89.58,94.37,95.72,29.0322580645161,"ZCTA5 00660"
"00662",40480,19296,399,24.2939012915918,1.5233525271913,3.2258064516129,87.2722607133692,0,3.85766829184843,0,0,0,0,0,0,0,0,0,0,94.03,56.2454821454388,95.35,89.62,94.37,103.3,53.2258064516129,"ZCTA5 00662"
"00664",14967,6323,39,22.5222841225627,1.4121835443038,2.20301171221417,88.857938718663,0.334261838440111,2.00557103064067,0,0,0,0,0,0,0,0,0,0,93.86,55.6780396125488,95.85,90.07,94.37,100.32,50,"ZCTA5 00664"
"00667",23370,12137,52,22.487786259542,1.49025305727086,1.32844709115896,89.4351145038168,0,2.3969465648855,0,0,0,0,0,0,0,0,0,0,92.64,50.2023998843429,95.35,90.08,94.37,98.32,35.4838709677419,"ZCTA5 00667"
"00669",27529,12182,309,30.7299407985892,1.54906471941582,2.16979941970481,89.3941302431037,0.579418062728303,2.82151404459,0,0,0,0,0,0,0,0,0,0,92.22,47.9832297238687,96.22,87.96,94.37,99.01,30.6451612903226,"ZCTA5 00669"
"00670",8746,4047,89,27.6008869179601,1.6299037749815,0,92.3725055432373,0,0,0,0,0,0,0,0,0,0,0,0,88.93,26.8613560792251,95.35,88.77,94.37,89.6,2.41935483870968,"ZCTA5 00670"
