"GEOID","B01001_001","B25001_001","B26001_001","aggtraveltimeperperson","vehicle","novehiclesavailable","privatetransportmethod","publictransportation","walkingdistancecommute","ua_per_facilities_prior1980","ua_per_facilities_after2000","ua_total_voms","ua_per_dr_service","ua_per_do_service","ua_est_daily_ridership","ua_est_operating_cost_per_person","fatalmvapercapita","fatalmvapedestrianstrikepercapita","fatalintoxicationmvapercapita","transportation_score","transportation_rnk","public_score","infrastructure_score","safety_score","private_score","transportation_state_rnk","NAME"
"00601",17126,7306,74,24.6474281574499,1.46266444320919,3.86473429951691,77.3243177976334,0,8.64525476937938,0,0,0,0,0,0,0,0,0,0,93.04,58.7798099915983,95.54,90.32,95.16,109.65,79.1338582677165,"ZCTA5 00601"
"00602",37895,17311,88,19.9462654486835,1.5211541452792,4.519368723099,73.0610782733298,0.814974028300197,3.34049794017553,0,0,0,0,0,0,0,0,0,0,93.49,61.7398048213016,96.73,90.33,95.16,104.79,83.4645669291339,"ZCTA5 00602"
"00603",49136,24771,1004,20.3692409132119,1.40388701736201,4.61384986283149,86.3512733866315,0.535729003544053,2.81875875710871,0,0,0,0,0,0,0,0,0,0,91.33,39.1262198668649,96.32,90.33,95.16,96.06,55.9055118110236,"ZCTA5 00603"
"00606",5751,2786,19,20.2236842105263,1.60924796747967,3.09414088215932,86.9078947368421,0,5.78947368421053,0,0,0,0,0,0,0,0,0,0,91.03,34.3146125508951,95.54,90.33,95.16,98.65,49.2125984251969,"ZCTA5 00606"
"00610",26153,12494,105,21.636512197969,1.56391314081039,2.20691265763662,77.5534025913389,0.280144741449749,1.28399673164468,0,0,0,0,0,0,0,0,0,0,91.72,44.8426290958444,95.95,90.33,95.16,96.35,64.5669291338583,"ZCTA5 00610"
"00611",1283,694,0,45.1029748283753,1.5875486381323,0,81.4645308924485,0,8.92448512585812,0,0,0,0,0,0,0,0,0,0,91.55,42.4804498158082,95.54,90.27,95.16,103.31,59.8425196850394,"ZCTA5 00611"
"00612",64090,30280,654,23.332345971564,1.42360307045757,1.43213691466603,88.4300947867299,0.527251184834123,1.30924170616114,0,0,0,0,0,0,0,0,0,0,90.08,19.2819750533187,96.31,90.32,95.16,88.95,27.5590551181102,"ZCTA5 00612"
"00616",10186,4568,33,25.2240228789323,1.61998803111909,2.31966952653321,91.5792818557356,0,0,0,0,0,0,0,0,0,0,0,0,89.33,11.0095004200866,95.54,90.32,95.16,86.06,10.2362204724409,"ZCTA5 00616"
"00617",22803,9878,12,25.8708684381076,1.65703324808184,1.47535667963684,91.348023331173,0.210628645495787,2.04147764095917,0,0,0,0,0,0,0,0,0,0,89.57,13.1842564467136,95.85,90.32,95.16,88.41,13.3858267716535,"ZCTA5 00617"
"00622",7751,8395,60,27.5461254612546,1.63499462172822,0.922509225092251,87.8690036900369,0,0.461254612546125,0,0,0,0,0,0,0,0,0,0,89.62,13.6495831448329,95.54,90.31,95.16,87.46,14.9606299212598,"ZCTA5 00622"
"00623",39652,20507,87,22.4615841752271,1.4984569008828,1.18946474086661,85.3298242635198,1.03574157398761,3.22608031242041,0,0,0,0,0,0,0,0,0,0,91.02,34.1304207328895,97.05,90.33,95.16,93.52,48.0314960629921,"ZCTA5 00623"
"00624",21912,9098,61,26.912806988627,1.48192938559911,1.15435356200528,89.2038898961596,0,1.18674798088017,0,0,0,0,0,0,0,0,0,0,89.6,13.452465585213,95.54,90.32,95.16,88,14.1732283464567,"ZCTA5 00624"
